,URL,Dish,Cuisine,Total Time,Ingredients
295,https://www.vegrecipesofindia.com/aloo-potol-er-dalna-recipe/,Potol Recipe | Aloo Potol Recipe | Aloo Potoler Dalna Bengali Recipe,Bengali,30 mins,"['Ingredients', 'For Frying:', '250 grams parwal or 7 to 8 parwal (potol or pointed gourds)', '⅛ teaspoon turmeric for parwal', '⅛ teaspoon salt for parwal', '250 grams potatoes or 2 medium to large potatoes', '⅛ teaspoon turmeric for potatoes', '⅛ teaspoon salt for potatoes', '3 tablespoons mustard oil for frying', 'For Bengali Garam Masala:', '1 inch cinnamon (dalchini)', '2 to 3 cloves (lavang)', '2 green cardamoms', 'For Curry Or Gravy:', '1 tej patta (indian bay leaf)', '½ teaspoon cumin seeds (jeera)', '2 medium tomatoes or ¾ cup finely chopped tomatoes', '1 green chili - slit', '1 teaspoon minced ginger or ginger paste or 1 inch ginger, minced', '1 tablespoon coriander powder', '½ tablespoon cumin powder', '¼ teaspoon turmeric powder', '1 teaspoon kashmiri red chilli powder', '1 teaspoon sugar or add as required', 'salt as required', '½ to ⅔ cup water or as required', '1 teaspoon ghee - optional']"
296,https://www.vegrecipesofindia.com/ennegayi-recipe-badanekayi-ennegayi-recipe/,Ennegayi Recipe | Badanekayi Ennegayi,"Karnataka, South Indian",50 mins,"['Ingredients', 'For Stuffing Masala', '2 teaspoons oil', '½ tablespoon chana dal (bengal gram)', '1 tablespoon peanuts', '½ tablespoon coriander seeds (sabut dhania)', '2 cloves (lavang)', '1 cinnamon (dalchini)', '1 marathi moggu , optional', '5 to 6 curry leaves (kadi patta)', '2 to 3 dry red chilies , byadagi or kashmiri chilies', '5 tablespoons desiccated coconut or fresh coconut', '½ teaspoon sesame seeds', 'salt as required', 'For Soaking Brinjals', '250 grams brinjal or 10 to 12 small brinjals (baingan or eggplant)', 'enough water for soaking brinjals', '¼ teaspoon salt', 'For Tamarind Pulp', '1 teaspoon tamarind', '¼ cup hot water', 'Other Ingredients For Ennegayi Recipe', '2 tablespoons oil', '½ teaspoon mustard seeds', '¼ teaspoon turmeric powder (haldi)', '1 pinch asafoetida (hing)', '⅔ to ¾ cup water - for gravy like consistency you can add 1 cup water', '½ teaspoon jaggery or add as required', 'some chopped coriander leaves, for garnish']"
297,https://www.vegrecipesofindia.com/kalimirch-baingan-recipe-kalimirch-baingan/,Kalimirch Baingan | Eggplants With Pepper,Indian,50 mins,"['Ingredients', '½ kg eggplants, small or medium size eggplants (baingan or aubergine)', '½ teaspoon turmeric powder', '1 to 2 teaspoon black pepper powder', 'salt as required', 'oil as required', 'a few coriander leaves for garnish']"
298,https://www.vegrecipesofindia.com/aloo-bhaja-recipe/,Aloo Bhaja,Bengali,15 mins,"['Ingredients', '315 grams potatoes or 1 extra large potato or 3 medium potatoes', '½ teaspoon red chilli powder', '½ teaspoon turmeric powder', 'salt as required', '2 to 3 tablespoons mustard oil', '3 to 4 tablespoons rice flour - optional']"
299,https://www.vegrecipesofindia.com/bread-patties-recipe/,Potato Bread Pattice | Bread Patties (With Mashed Potatoes),Maharashtrian,40 mins,"['Ingredients', 'For Pressure Cooking Potatoes', '4 medium potatoes', 'water as required for cooking potatoes', '½ teaspoon salt', 'For Tempering Bread Pattice', '½ tablespoon oil', '½ teaspoon mustard seeds', '1 teaspoon urad dal', '½ teaspoon cumin seeds', '1 teaspoon ginger - finely chopped', '1 green chili - finely chopped', '6 to 7 curry leaves - chopped', '1 pinch asafoetida (hing)', '¼ teaspoon turmeric powder', 'Other Ingredients', '½ teaspoon chaat masala', 'salt as required', '4 to 5 bread slices', 'oil for deep frying', 'For Besan Batter', '1.5 cups besan (gram flour)', '1.5 tablespoons rice flour', '⅓ teaspoon carom seeds (ajwain)', '¼ teaspoon turmeric powder', '⅔ to ¾ cup water or add as required to make thick flowing batter', 'salt as required']"
300,https://www.vegrecipesofindia.com/dal-pakwan-sindhi-dal-pakwan-step-by-step-recipe/,Dal Pakwan,"Indian, Sindhi",1 hr 30 mins,"['Ingredients', 'For Making Dal:', '1.25 cup chana dal or bengal gram', '2 to 2.5 cups water', '2 green chilies, slit', '8 to 10 curry leaves - optional', '1 teaspoon cumin', '1 pinch asafoetida (hing)', '½ teaspoon turmeric powder', '½ teaspoon red chili powder', '1 teaspoon dry mango powder (amchur powder)', '¼ teaspoon garam masala powder', '½ to 1 teaspoon sugar or as required (optional)', 'salt as required', '1 to 1.5 tablespoon oil or ghee']"
301,https://www.vegrecipesofindia.com/red-chilli-pickle-recipe/,Red Chilli Pickle | Lal Mirch Ka Achar,"Banarasi, North Indian, Uttar Pradesh",20 mins,"['Ingredients', '300 grams fresh red chilies or 12 to 14 fresh large red chilies (lal mirch)', '4 tablespoons mustard seeds or 35 grams', '5 tablespoons dry mango powder or 32 grams (amchur powder)', '6 tablespoons fennel seeds or 40 grams', '3 tablespoons fenugreek seeds or 30 grams (methi seeds)', '¼ teaspoon asafoetida (hing)', '3 tablespoons salt or 45 grams', '2 tablespoons turmeric powder', '4 to 5 tablespoons mustard oil for mixing with spices', '1 cup mustard oil to be added later']"
302,https://www.vegrecipesofindia.com/mumbai-cheese-chilli-toast-recipe/,Mumbai Style Chilli Cheese Sandwich Recipe,Mumbai Street Food,20 mins,"['Ingredients', 'For Green Chutney', '½ cup tightly packed coriander leaves or ¼ cup each of mint leaves and coriander leaves', '¼ teaspoon chaat masala powder or add as required', '1 green chili or add as required', 'salt as required', '1 to 2 teaspoon of water for grinding (optional)', 'Other Ingredients', '½ cup grated cheese - can use processed cheese or cheddar cheese', '1 to 1.5 teaspoons finely chopped green chillies', '2 tablespoons finely chopped capsicum (bell pepper)', '1 tablespoon chopped coriander leaves', '½ teaspoon chaat masala or add as required', 'pinch of black salt (optional)', '8 to 10 bread slices - whole wheat bread or multi grain bread or white bread', 'salted butter as required']"
303,https://www.vegrecipesofindia.com/nimbu-ka-achar-recipe/,Khatta Meetha Nimbu Ka Achar With Jaggery,Indian,30 mins,"['Ingredients', '500 grams of lemon or 10 big sized lemons', '1 cup jaggery, grated', '2 teaspoons sugar', '1.5 teaspoon red chili powder', '1 teaspoon coriander powder (ground coriander)', '½ teaspoon roasted cumin powder', '½ teaspoon turmeric powder (ground turmeric)', '¼ teaspoon asafoetida (hing)', '3 teaspoons salt', '1 teaspoon oil']"
304,https://www.vegrecipesofindia.com/chana-dal-sundal-recipe/,Chana Dal Sundal | Kadalai Paruppu Sundal,"South Indian, Tamil Nadu",1 hr 35 mins,"['Ingredients', 'For Soaking Chana Dal', '1 cup chana dal (husked and split bengal gram)', '1.5 cups hot boiling water for soaking', 'For Cooking Chana Dal', '2.5 cups water for pressure cooking', '½ teaspoon salt', 'For Tempering', '2 tablespoons oil, can use peanut oil, sunflower oil or coconut oil', '1 teaspoon mustard seeds', '1 teaspoon urad dal', '10 to 12 curry leaves', '1 to 2 dry red chillies, broken and seeds removed', '1 generous pinch asafoetida (hing)', 'salt as required', '¼ cup fresh coconut']"
305,https://www.vegrecipesofindia.com/tomato-cheese-sandwich-recipe/,Tomato And Cheese Sandwich,World,10 mins,"['Ingredients', '8 to 10 bread slices - whole wheat bread, brown bread or white bread', '1 medium to large tomato, thinly sliced', '1 cup grated cheddar cheese or add as required', 'dried oregano, as required', 'dried basil, as required', 'crushed black pepper or black pepper powder, as required', 'red chili flakes, as required - optional', 'butter, as required']"
306,https://www.vegrecipesofindia.com/sweet-corn-sundal-recipe/,Sweet Corn Sundal Recipe | Easy Corn Sundal Recipe | Navratri Sundal Recipes,"South Indian, Tamil Nadu",20 mins,"['Ingredients', '2 cups steamed sweet corn kernels', '1 tablespoon oil', '1 teaspoon mustard seeds', '1 teaspoon urad dal (split and husked black gram)', '1 to 2 dry red chilies', '1 green chili, chopped', '1 pinch asafoetida (hing)', '7 to 8 curry leaves', '4 tablespoons fresh coconut', 'salt as required']"
307,https://www.vegrecipesofindia.com/aloo-tikki-chaat-recipe/,Aloo Tikki Chaat,Indian Street Food,30 mins,"['Ingredients', 'For Aloo Tikki Mixture', '4 medium potatoes - boiled, peeled and mashed', '¼ teaspoon turmeric powder', '½ teaspoon ginger powder or ½ teaspoon finely chopped ginger', '½ teaspoon cumin powder', '½ teaspoon kashmiri red chilli powder', '½ teaspoon chaat masala', '½ teaspoon dry mango powder (amchur powder)', '¼ cup chopped coriander leaves', 'salt as required', '4 to 5 tablespoons rice flour', 'Other Ingredients', '3 to 4 tablespoons oil or add as required', 'green chutney as required', '½ cup fresh curd - beaten', 'sweet tamarind chutney as required', 'chaat masala as required', 'black salt as required']"
308,https://www.vegrecipesofindia.com/ennegayi-recipe-badanekayi-ennegayi-recipe/,Ennegayi Recipe | Badanekayi Ennegayi,"Karnataka, South Indian",50 mins,"['Ingredients', 'For Stuffing Masala', '2 teaspoons oil', '½ tablespoon chana dal (bengal gram)', '1 tablespoon peanuts', '½ tablespoon coriander seeds (sabut dhania)', '2 cloves (lavang)', '1 cinnamon (dalchini)', '1 marathi moggu , optional', '5 to 6 curry leaves (kadi patta)', '2 to 3 dry red chilies , byadagi or kashmiri chilies', '5 tablespoons desiccated coconut or fresh coconut', '½ teaspoon sesame seeds', 'salt as required', 'For Soaking Brinjals', '250 grams brinjal or 10 to 12 small brinjals (baingan or eggplant)', 'enough water for soaking brinjals', '¼ teaspoon salt', 'For Tamarind Pulp', '1 teaspoon tamarind', '¼ cup hot water', 'Other Ingredients For Ennegayi Recipe', '2 tablespoons oil', '½ teaspoon mustard seeds', '¼ teaspoon turmeric powder (haldi)', '1 pinch asafoetida (hing)', '⅔ to ¾ cup water - for gravy like consistency you can add 1 cup water', '½ teaspoon jaggery or add as required', 'some chopped coriander leaves, for garnish']"
309,https://www.vegrecipesofindia.com/tomato-khejur-chutney-recipe/,Tomato Khejur Chutney | Bengali Tomato & Date Chutney,Bengali,20 mins,"['Ingredients', '2 tablespoons mustard oil', '1 teaspoon panch phoron', '2 dry red chilli - broken and seeds removed', '1 inch ginger , finely chopped or minced or 1 teaspoon grated ginger', '250 grams tomatoes or 3 medium large tomatoes or 1.75 cups chopped tomatoes', '1 tablespoon raisins (kishmish)', '2 tablespoon chopped dates or 4 dates, chopped', '1 to 2 tablespoons sugar, add as per taste', '1 teaspoon dry mango powder (amchur powder) - optional', 'salt as required']"
310,https://www.vegrecipesofindia.com/chura-matar-recipe-matar-poha/,Chura Matar | Delicious Chooda Matar | Matar Poha,"North Indian, Uttar Pradesh",25 mins,"['Ingredients', '1.5 cups thick poha or 90 grams poha (flattened rice or parched rice)', '½ cup fresh green peas (matar) or 80 grams matar', '1 tablespoon oil', '1 teaspoon cumin seeds (jeera)', '1 or 2 green chilies (hari mirch) - chopped', '1 teaspoon finely chopped ginger (adrak)', '½ to ⅔ cup water for cooking green peas', '½ teaspoon black pepper powder (kali mirch powder)', '½ teaspoon garam masala powder', '1 pinch of asafoetida (hing)', '⅓ cup chopped coriander leaves (dhania patta)', '½ to 1 teaspoon lemon juice', '10 to 12 cashews (kaju)']"
311,https://www.vegrecipesofindia.com/aloo-bhaja-recipe/,Aloo Bhaja,Bengali,15 mins,"['Ingredients', '315 grams potatoes or 1 extra large potato or 3 medium potatoes', '½ teaspoon red chilli powder', '½ teaspoon turmeric powder', 'salt as required', '2 to 3 tablespoons mustard oil', '3 to 4 tablespoons rice flour - optional']"
312,https://www.vegrecipesofindia.com/kovakkai-poriyal/,Kovakkai Poriyal,"South Indian, Tamil Nadu",30 mins,"['Ingredients', '1.5 cups sliced kovakkai or 200 grams kovakkai – ivy gourd, tindora, tendli', '2 tablespoons oil - gingelly oil, sunflower oil or peanut oil', '½ teaspoon mustard seeds', '½ teaspoon urad dal (split husked black gram)', '1 to 2 dry red chillies - broken and seeds removed', '1 pinch asafoetida (hing)', 'salt as required', '¼ teaspoon turmeric powder', '½ teaspoon kashmiri red chilli powder', '1 teaspoon coriander powder (ground coriander)', '5 to 6 small to medium sized curry leaves', '1 tablespoon gram flour (besan, kadalai mavu, chickpea flour)']"
313,https://www.vegrecipesofindia.com/davangere-coconut-chutney-recipe/,Spicy Coconut Chutney For Davangere Benne Dosa,"Karnataka, South Indian",15 mins,"['Ingredients', '½ cup tightly packed grated coconut - fresh or frozen', '5 to 6 green chilies, roughly chopped', '1 to 2 seeds of a green cardamom (choti elaichi)', '3 to 4 tablespoon water for grinding', 'salt as required']"
314,https://www.vegrecipesofindia.com/cucumber-sandwich-recipe/,Cucumber Sandwich,"American, World",10 mins,"['Ingredients', '1 medium sized cucumber', '10 to 12 bread slices', '½ teaspoon crushed black pepper or add as per taste', 'salted butter as required, can also use unsalted butter', 'salt as required, optional']"
315,https://www.vegrecipesofindia.com/matar-ki-sabzi-recipe/,Dry Green Peas Recipe | Matar Ki Sabzi Recipe | Green Peas Sabzi Recipe,North Indian,20 mins,"['Ingredients', 'For Steaming Green Peas In Pressure Cooker', '1.5 cups green peas (matar), fresh or frozen', '1.5 cups water to be added in pressure cooker', 'Other Ingredients For Dry Green Peas Recipe', '1 tablespoon oil - ghee also can be used instead of oil', '1 green chili - slit', '¼ teaspoon turmeric powder (haldi)', '½ teaspoon kashmiri chilli powder', '1 teaspoon coriander powder (dhania powder)', '1 teaspoon fennel powder (saunf powder)', '½ teaspoon cumin powder (jeera powder)', '½ teaspoon garam masala powder', '½ teaspoon dry mango powder (amchur powder)', '1 to 2 tablespoons chopped coriander leaves (dhania patta)', 'salt as required']"
316,https://www.vegrecipesofindia.com/mooli-thepla-recipe/,Mooli Thepla | Gujarati Mooli Na Thepla,Gujarati,50 mins,"['Ingredients', '¾ to 1 cup grated mooli (radish)', '1.5 cups whole wheat flour', '2 tablespoons gram flour (besan or chickpea flour) - optional', '1 to 2 tablespoon curd (yogurt) - add 1 to 2 tablespoon more, if required while kneading the dough', '1 green chili + ½ inch ginger - crushed to a paste in mortar pestle or 1 teaspoon ginger-green chili paste', '½ teaspoon coriander powder', '½ teaspoon cumin powder', '½ teaspoon red chili powder', '¼ teaspoon turmeric powder', '1 tablespoon oil or ghee', '¾ teaspoon salt or as required', 'oil for roasting as required']"
317,https://www.vegrecipesofindia.com/palak-pakora-recipe-kuttu-palak-pakora/,Vrat Ke Palak Pakora Recipe | Palak Pakoda Recipe For Fasting,North Indian,30 mins,"['Ingredients', '1 cup kuttu ka atta or buckwheat flour', '1 cup chopped palak or spinach leaves - tightly packed', '1 green chili (hari mirch) or ¼ teaspoon red chili powder (lal mirch powder)', '2 tablespoon peanuts (moongphali)', 'rock salt or sendha namak as required', 'water as required']"
318,https://www.vegrecipesofindia.com/aloo-palak-sabzi-vrat-ke-aloo-palak/,Vrat Ke Aloo Palak Recipe | Aloo Palak Sabzi Recipe For Vrat Or Fasting Days,North Indian,40 mins,"['Ingredients', '1 medium bunch palak - rinsed and chopped (spinach)', '1 large potato - peeled and cubed (aloo)', '2 medium to large tomatoes - finely chopped (tamatar)', '½ teaspoon ajwain (carom seeds)', '1 pinch red chili powder (lal mirch powder)', '1 green chili - finely chopped (hari mirch)', '½ inch ginger - finely chopped or grated (adrak)', '1.5 cup water', '1 tablespoon oil or ghee', 'rock salt or sendha namak as required']"
319,https://www.vegrecipesofindia.com/kara-boondi-recipe/,"Kara Boondi Recipe, How To Make Kara Boondi | Masala Boondi Mixture","South Indian, Tamil Nadu",45 mins,"['Ingredients', 'For Boondi Batter', '½ cup besan (gram flour)', '1 tablespoon rice flour', '1 pinch asafoetida (hing)', '1 pinch baking soda', '2 pinches turmeric powder', '½ teaspoon salt or add as required', '8 to 9 tablespoons water or add as required', 'Other Ingredients', '1 to 2 teaspoons oil or ghee', '8 to 9 curry leaves', '12 to 15 cashews', '2 tablespoons peanut', '¼ teaspoon kashmiri red chilli powder', '1 pinch asafoetida (hing)', 'salt as required', 'oil as required for deep frying']"
320,https://www.vegrecipesofindia.com/beans-thoran-recipe/,Beans Thoran,"Kerala, South Indian",30 mins,"['Ingredients', '1 tablespoon coconut oil', '½ teaspoon mustard seeds', '½ teaspoon cumin seeds', '6 to 7 pearl onions or sambar onions, ¼ to ⅓ cup chopped shallots or onions can also be used', '3 to 4 small to medium garlic cloves - finely chopped', '1 green chili - chopped', '10 to 11 curry leaves', '¼ teaspoon turmeric powder', '250 grams french beans or green beans, about 1.5 to 1.75 cups finely chopped beans', '½ cup grated fresh coconut', '⅓ cup water or add as required']"
321,https://www.vegrecipesofindia.com/sweet-raita-recipe-meetha-raita/,Sweet Raita | Meetha Raita,Indian,10 mins,"['Ingredients', '1.25 to 1.5 cup fresh chilled full fat curd (yogurt)', '1 to 2 tablespoon coriander leaves (cilantro leaves)', '½ to ¾ tablespoon sugar or as required', '½ teaspoon roasted cumin powder or as required', '½ teaspoon chaat masala (no need to add salt as chaat masala already has black salt in it)', '¼ teaspoon red chilli powder', 'few coriander leaves (cilantro leaves) for garnishing', 'chopped mango or banana or pomegranate arils or grated beetroot (optional)']"
322,https://www.vegrecipesofindia.com/south-indian-mixture-recipe/,"Mixture Recipe, How To Make Mixture Recipe | South Indian Mixture","South Indian, Tamil Nadu",1 hr 15 mins,"['Ingredients', 'For Omapodi', '1 teaspoon ajwain (carom seeds)', '1 cup besan or 120 grams besan (gram flour)', '½ cup rice flour or 100 grams rice flour', '1 generous pinch asafoetida (hing)', '2 pinches turmeric powder - optional', '¼ teaspoon red chilli powder', '1 teaspoon salt or add as required', '1 tablespoon oil or ghee or butter', '6 to 7 tablespoons water or add as required', 'oil as required for deep frying', 'For Kara Boondi', '½ cup besan (gram flour)', '1 tablespoon rice flour', '1 pinch asafoetida (hing)', '½ teaspoon salt', '8 to 9 tablespoons water to make thin batter', 'oil for deep frying, as required', 'Other Ingredients For Mixture Recipe', '¼ cup peanuts', '25 cashews', '¼ cup roasted chana dal (roasted bengal gram)', '¼ cup poha (flattened rice or parched rice)', '12 to 15 curry leaves', '⅛ teaspoon asafoetida (hing) or about 2 pinches', '½ teaspoon red chilli powder', '2 cups omapodi or add as required', '2 cups boondi or add as required', 'salt as required']"
323,https://www.vegrecipesofindia.com/avarakkai-poriyal-recipe/,Avarakkai Poriyal | Avarakkai Recipe,"South Indian, Tamil Nadu",35 mins,"['Ingredients', '200 grams avarakkai or 2.5 cups chopped avarakkai (flat beans)', '2 tablespoons coconut oil or gingelly oil or sunflower oil or peanut oil', '½ teaspoon mustard seeds', '½ teaspoon urad dal (husked and split black gram)', '1 green chilli, chopped or 1 dry red chilli broken and seeds removed', '2 pinches asafoetida or hing', '7 to 8 small to medium sized curry leaves', 'salt as required', '½ cup water or add as required', '3 tablespoons grated fresh coconut or desiccated coconut flakes.']"
324,https://www.vegrecipesofindia.com/herbed-potato-salad-recipe/,Herbed Potato Salad Recipe,"American, World",20 mins,"['Ingredients', '3 medium sized potatoes, boiled', '¼ cup chopped mixed fresh herbs (your choice of herbs. i used a mix of fresh basil, parsley and celery )', '1 tablespoon extra virgin olive oil', 'salt as required', 'freshly crushed black pepper (kali mirch powder) as required', 'some lettuce leaves for garnish, torn or chopped']"
325,https://www.vegrecipesofindia.com/tomato-raita-recipe/,Tomato Raita,North Indian,15 mins,"['Ingredients', '1 cup fresh chilled curd (yogurt or dahi)', '½ cup finely chopped tomatoes (tamatar) or 1 medium to large tomato, finely chopped', '½ to 1 tablespoon chopped mint leaves or coriander leaves or a mix of both', '1 green chili (hari mirch) - finely chopped', '½ teaspoon roasted cumin powder (bhuna jeera powder)', 'black salt as required, can also add rock salt or regular salt']"
326,https://www.vegrecipesofindia.com/rava-pongal-recipe/,Rava Pongal,South Indian,30 mins,"['Ingredients', 'For Cooking Moong Dal', '3 tablespoons moong lentils (moong dal)', '¾ cup water for pressure cooking moong dal. if moong dal cooks quickly, then add ½ cup or ⅔ cup water', 'Other Ingredients', '½ cup rava (sooji or cream of wheat), 90 grams rava', '3 tablespoons ghee', '1 teaspoon cumin seeds, whole or slightly crushed (jeera)', '½ teaspoon black pepper, slightly crushed or 1 teaspoon lightly crushed black pepper', '1 inch ginger, finely chopped or 1 teaspoon finely chopped ginger (adrak)', '⅛ teaspoon asafoetida (hing)', '12 to 15 cashews', '1 sprig curry leaves or 10 to 12 small to medium-sized curry leaves', '1.5 cups water', 'salt as required']"
327,https://www.vegrecipesofindia.com/suran-fry-recipe/,"Suran Fry Recipe, How To Make Suran Fry | Yam Fry Recipe | Suran Recipes","Goan, Konkani & Malvani",35 mins,"['Ingredients', '160 grams elephant foot yam (suran or yam) or 1.5 cups yam slices', '½ teaspoon turmeric powder', '1 teaspoon kashmiri red chilli powder or add as required', '1.5 teaspoons lemon juice', 'salt as required', '3 to 4 tablespoons rava (sooji or cream of wheat) or rice flour', '3 tablespoons oil for frying']"
328,https://www.vegrecipesofindia.com/mooli-thepla-recipe/,Mooli Thepla | Gujarati Mooli Na Thepla,Gujarati,50 mins,"['Ingredients', '¾ to 1 cup grated mooli (radish)', '1.5 cups whole wheat flour', '2 tablespoons gram flour (besan or chickpea flour) - optional', '1 to 2 tablespoon curd (yogurt) - add 1 to 2 tablespoon more, if required while kneading the dough', '1 green chili + ½ inch ginger - crushed to a paste in mortar pestle or 1 teaspoon ginger-green chili paste', '½ teaspoon coriander powder', '½ teaspoon cumin powder', '½ teaspoon red chili powder', '¼ teaspoon turmeric powder', '1 tablespoon oil or ghee', '¾ teaspoon salt or as required', 'oil for roasting as required']"
329,https://www.vegrecipesofindia.com/singara-recipe/,Singara Recipe | Aloo Phulkopir Singara,"Bengali, Indian Street Food",1 hr 15 mins,"['Ingredients', 'For Aloo Phulkopir Stuffing', '150 grams cauliflower or 1.5 cups tiny cauliflower florets', '225 grams potatoes or 3 medium potatoes or 1.25 cups small potato cubes', '1 cup fresh green peas or 135 grams green peas', '1 tablespoon oil', '½ teaspoon panch phoron', '1 medium onion - chopped or 60 grams chopped onions or ⅓ cup chopped onions', '1 teaspoon ginger paste or 1 inch ginger, crushed to a paste in mortar-pestle', '¼ teaspoon turmeric powder', '½ teaspoon kashmiri red chilli powder', '½ teaspoon coriander powder', '½ teaspoon cumin powder', '4 to 5 tablespoons water or add as required', 'salt as required', '¼ teaspoon sugar or add as required', '3 tablespoons roasted peanuts or salted peanuts', 'For Singara Crust', '2 cups all purpose flour', '4 tablespoons oil', '1 teaspoon salt or add as required', '½ to ⅔ cup water or add as required', 'Other Ingredient:', 'oil as required for deep frying']"
330,https://www.vegrecipesofindia.com/ennai-kathirikai-kulambu/,Ennai Kathirikai Kulambu | Brinjal Kulambu | Kathirikai Kulambu,"South Indian, Tamil Nadu",40 mins,"['Ingredients', 'For Spice Paste', '2 teaspoons gingelly oil (oil made raw sesame seeds)', '1 tablespoon coriander seeds (sabut dhania)', '2 teaspoons chana dal (husked and split bengal gram)', '1 teaspoon urad dal (husked and split black gram)', '¼ teaspoon fenugreek seeds (methi dana)', '2 dry red chilies (sookhi lal mirch)', '5 tablespoons grated fresh coconut (taza nariyal)', '2 teaspoons poppy seeds (khus khus)', '½ teaspoon cumin seeds (jeera)', '¼ teaspoon black pepper (kali mirch)', '⅓ cup water or add as required', 'For Tamarind Pulp', '1 tablespoon tightly packed tamarind (imli)', '½ cup hot water', 'Other Ingredients For Ennai Kathirikai Kulambu', '250 grams small brinjals or 10 to 12 small brinjals (kathirikai or baingan or eggplant)', '3 tablespoons sesame oil (oil made raw sesame seeds)', '½ teaspoon mustard seeds (rai)', '9 to 10 curry leaves - chopped or broken (kadi patta)', '2 pinch asafoetida (hing)', '¼ teaspoon turmeric powder (haldi)', '1 cup water or add as required', 'salt as required', '1 teaspoon jaggery powder or add as per taste (gud) - optional']"
331,https://www.vegrecipesofindia.com/aloo-palak-sabzi-vrat-ke-aloo-palak/,Vrat Ke Aloo Palak Recipe | Aloo Palak Sabzi Recipe For Vrat Or Fasting Days,North Indian,40 mins,"['Ingredients', '1 medium bunch palak - rinsed and chopped (spinach)', '1 large potato - peeled and cubed (aloo)', '2 medium to large tomatoes - finely chopped (tamatar)', '½ teaspoon ajwain (carom seeds)', '1 pinch red chili powder (lal mirch powder)', '1 green chili - finely chopped (hari mirch)', '½ inch ginger - finely chopped or grated (adrak)', '1.5 cup water', '1 tablespoon oil or ghee', 'rock salt or sendha namak as required']"
332,https://www.vegrecipesofindia.com/raj-kachori-recipe/,Raj Kachori,"Indian Street Food, North Indian",40 mins,"['Ingredients', 'For Raj Kachori', '1 cup fine rava or 160 grams fine rava (sooji or cream of wheat or semolina)', '3 tablespoons whole wheat flour', '2 tablespoons besan (gram flour)', '½ teaspoon salt', '¼ teaspoon red chili powder', '¼ teaspoon fennel powder', '⅛ teaspoon black pepper powder', '1 teaspoon oil', '⅛ teaspoon baking soda or 2 to 3 pinches', '7 to 8 tablespoons water or add as required', 'oil as required - for deep frying', 'For Chaat Stuffing', '1.5 cups boiled chana', '1.5 cups boiled moong or steamed moong sprouts', '1.5 cups boiled and peeled potatoes cubes', '10 to 12 papdi', 'fine sev - as required', 'chaat masala powder - as required', '⅓ cup green chutney', '⅓ cup sweet chutney', '½ cup beaten curd (yogurt)', 'black salt – as required', 'roasted cumin powder – as required', 'red chili powder – as required', 'finely chopped coriander leaves (cilantro leaves) – as required']"
333,https://www.vegrecipesofindia.com/avarekalu-sagu-recipe/,Avarekalu Sagu Recipe | Hitikida Avarekalu Sagu | Butter Beans Gravy,"Karnataka, South Indian",30 mins,"['Ingredients', 'For Pressure Cooking:', '2 tablespoons oil', '½ teaspoon mustard seeds', '8 to 10 curry leaves', '1 pinch asafoetida (hing)', '2 medium potatoes - chopped in large pieces (optional)', '¾ to 1 cup skinned avarekalu, butter beans, surti lilva, pavta, mochai', '1 cup water', 'salt as required', 'For Green Masala Paste:', '¼ cup grated fresh coconut', '¼ cup chopped coriander leaves', '1 inch ginger - chopped', '2 green chilies - chopped', '1 tablespoon roasted chana dal', '1 tablespoon coriander seeds (sabut dhania)', '1 teaspoon cumin seeds (jeera)', '1 teaspoon poppy seeds', '1 inch cinnamon (dalchini)', '1 green cardamom', '2 cloves (lavang)', '¼ to ⅓ cup water for grinding', 'Other Ingredients:', '1 to 2 tablespoons chopped coriander leaves for garnish', 'To Be Served With:', '1 small lemon, chopped']"
334,https://www.vegrecipesofindia.com/sukha-puri-recipe/,Sukha Puri Recipe – How To Make Sukha Puri Recipe Without Chutney,Indian Street Food,20 mins,"['Ingredients', '20 to 25 pani puris or golgappa puris', '1 large potato or 2 medium potatoes- boiled and chopped', '½ teaspoon red chili powder (lal mirch powder) or add as per taste', '½ teaspoon cumin powder (jeera powder)', '½ teaspoon amchur powder (dry mango powder) or add as per taste', 'black salt as required', 'chaat masala as required', 'sev as required', 'some coriander leaves for garnish', 'lemon juice as required']"
335,https://www.vegrecipesofindia.com/paneer-cheese-cutlet-recipe/,Paneer Cheese Cutlet Recipe | Cheese Paneer Tikki Recipe Without Potato,Indian,15 mins,"['Ingredients', 'For Paneer Cutlet Mixture', '1 cup grated paneer (cottage cheese)', '½ cup grated mozzarella cheese', '½ cup bread crumbs', '1 green chili , finely chopped', '1 tablespoon chopped coriander leaves', '1 pinch of garam masala powder', 'salt as required', 'Other Ingredients For Paneer Cheese Cutlet', '2 tablespoons rice flour', '2 tablespoons oil']"
336,https://www.vegrecipesofindia.com/kand-pakora-recipe-kand-bhajiya/,Kand Pakora | Kand Bhajiya With Purple Yam | Ratalu Puri,"Gujarati, Indian",50 mins,"['Ingredients', 'Main Ingredients', '200 grams purple yam (kand) or 25 thin slices kand', '¾ cup besan (gram flour)', '½ cup water or add as required', '1/8 teaspoon turmeric powder', '¼ teaspoon red chili powder', '1 pinch asafoetida (hing)', '1 pinch baking soda (optional)', '½ tablespoon hot oil', 'salt as required', 'oil for deep frying', 'For Sprinkling', '½ tablespoon sabut dhania - crushed', '½ tablespoon black pepper - crushed', '1 to 1.5 teaspoon white sesame seeds']"
